"id","issue_id","github_id","number","title","body","state","tema_relacionado","labels","comments_count","created_at","updated_at","closed_at","user_login","assignee","milestone","html_url","tempo_resolucao_dias"
"142","2737108667","2737108667","143156","[BE] Stop using deprecated APIs in mkldnn_pattern_matcher","This should fix
```
/var/lib/jenkins/workspace/test/inductor/test_mkldnn_pattern_matcher.py:157: FutureWarning: `torch.cpu.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cpu', args...)` instead.
```


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @ColinPeppler @amjames @desertfire @chauhang @aakhundov","closed","Refatoração","{Merged,""topic: not user facing"",""module: inductor"",ciflow/inductor}",4,"2024-12-13 00:09:18","2025-01-14 02:04:15","2024-12-13 06:37:22","malfet",NULL,NULL,"https://github.com/pytorch/pytorch/pull/143156",0
"143","2737060150","2737060150","143153","Prefer normal stride selection logic when tensor is contiguous","Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #143153

Fixes: https://github.com/pytorch/pytorch/issues/142024","closed","Refatoração","{""release notes: fx"",fx,""module: dynamo"",ciflow/inductor}",3,"2024-12-12 23:22:18","2025-01-18 02:02:39","2024-12-17 03:53:03","bobrenjc93",NULL,NULL,"https://github.com/pytorch/pytorch/pull/143153",5
"330","2753656321","2753656321","143693","Fix issue with setAttribute and int8_t vs int32_t variables","Test Plan: Sandcastle","closed","Refatoração","{fb-exported,Merged,Reverted,ciflow/trunk,""release notes: cpp"",""topic: improvements"",ci-no-td}",78,"2024-12-21 00:14:53","2024-12-23 22:33:22","2024-12-21 05:31:59","r-barnes",NULL,NULL,"https://github.com/pytorch/pytorch/pull/143693",0
"146","2650484257","2650484257","140319","ROCm: Enable 4 gpu tests for distributed config","Change the label to make sure the jobs land on a
node which has >= 4 GPUs.


cc @H-Huang @awgu @kwen2501 @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @c-p-i-o @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd","closed","Refatoração","{""oncall: distributed"",""module: rocm"",""open source"",Merged,""topic: not user facing"",ciflow/periodic,keep-going,ciflow/rocm}",8,"2024-11-11 21:51:39","2025-01-02 17:23:16","2025-01-02 17:22:14","jagadish-amd",NULL,NULL,"https://github.com/pytorch/pytorch/pull/140319",52
"147","2650471459","2650471459","140318","Visible devices are not respected on AMD systems","### 🐛 Describe the bug

When running distributed (or multi-process) jobs on AMD GPU systems with GPU isolation (i.e., the `*_VISIBLE_DEVICES` environment variable), PyTorch still tries to set the seed of all the devices it finds. This causes the following exception to be raised:

```
File ""/path/to/torch/random.py"", line 46, in manual_seed                                                                                               
  torch.cuda.manual_seed_all(seed)                                                                                                                                                                      
File ""/path/to/torch/cuda/random.py"", line 131, in manual_seed_all                                                                                    
  _lazy_call(cb, seed_all=True)                                                                                                                                                                        
File ""/path/to/torch/cuda/__init__.py"", line 249, in _lazy_call                                                                                       
  callable()                                                                                                                                                                                            
File ""/path/to/torch/cuda/random.py"", line 128, in cb                                                                                                  
  default_generator = torch.cuda.default_generators[i]                                                                                                                                                 
                      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^                                                                                                                                                 
IndexError: tuple index out of range
```


The underlying issue is that the visible devices are not properly detected due to reading the wrong environment variable name: `HIP_VISIBLE_DEVICES` should be renamed to `ROCR_VISIBLE_DEVICES` (see https://rocm.docs.amd.com/en/latest/conceptual/gpu-isolation.html#rocr-visible-devices ). On many batch schedulers and clusters, the ROCr environment variable is the one that is set.

This was likely introduced in #119182 (cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd)

I will push a pull request to fix this later today.

### Versions

PyTorch version: 2.5.1+rocm6.2","closed","Refatoração","{""module: rocm"",triaged}",12,"2024-11-11 21:43:09","2024-12-25 02:37:13","2024-12-25 02:37:13","tbennun","jataylo",NULL,"https://github.com/pytorch/pytorch/issues/140318",44
"148","2733368211","2733368211","142871","add private config to temporarily preserve old FSDP guard behavior","Summary: https://github.com/pytorch/pytorch/pull/138819 wobbled dynamo guards in a way that caused some performance regression, so this PR temporarily adds a config to get the old behavior back while we investigate.

Test Plan: CI

Differential Revision: D67096751




cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames","closed","Teste de Regressão","{fb-exported,Merged,ciflow/trunk,""topic: not user facing"",""module: dynamo"",ciflow/inductor}",11,"2024-12-11 16:00:46","2024-12-13 22:07:53","2024-12-13 22:06:50","bdhirsh",NULL,NULL,"https://github.com/pytorch/pytorch/pull/142871",2
"149","2733304820","2733304820","142869","Upgrade expecttest to 0.3.0","Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #142869

Signed-off-by: Edward Z. Yang <ezyang@meta.com>","closed","Refatoração","{Merged,ciflow/trunk,""topic: not user facing""}",6,"2024-12-11 15:34:11","2025-01-11 02:11:30","2024-12-11 19:04:19","ezyang",NULL,NULL,"https://github.com/pytorch/pytorch/pull/142869",0
"150","2732284975","2732284975","142858","Apply clang-format for ATen/core/boxing cpp files","Code change via add path config in `.lintrunner.toml` file and running

```bash
 $ lintrunner -a --take CLANGFORMAT --all-files
```","closed","Refatoração","{""open source"",""topic: not user facing""}",2,"2024-12-11 08:56:33","2025-01-13 09:09:53","2024-12-12 01:27:24","zeshengzong",NULL,NULL,"https://github.com/pytorch/pytorch/pull/142858",1
"151","2748386329","2748386329","143508","Upgrade submodule ideep for bf16f32 matmul changes","This change will enable this PR #140159  to pick proper kernels in bf16 mode for SDPA layer.

cc: @yanbing-j 


cc @jgong5 @mingfeima @XiaobingSuper @sanchitintel @ashokei @jingxu10 @gujinghui @PenghuiCheng @jianyuh @min-jean-cho @yanbing-j @Guobing-Chen @Xia-Weiwen @snadampal @malfet @milpuz01","closed","Refatoração","{""module: cpu"",triaged,""module: mkldnn"",""open source"",""module: arm"",Merged,ciflow/trunk,""topic: not user facing"",ciflow/linux-aarch64}",3,"2024-12-18 17:31:50","2024-12-19 06:50:21","2024-12-19 06:49:19","aditew01",NULL,NULL,"https://github.com/pytorch/pytorch/pull/143508",1
"152","2748379403","2748379403","143507","[ROCm] Fix unit test: matmul_offline_mgpu_tunableop","Fixes #141652 

This PR contains:

- Fix for `matmul_offline_mgpu_tunableop`
- Modifications to _checking_tuning_assertions to enable TunableOp if it is disabled. Also moved it into the concurrent futures initializer.


cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang","closed","Refatoração","{""module: rocm"",""open source"",Merged,ciflow/trunk,""release notes: linalg_frontend"",ciflow/periodic}",12,"2024-12-18 17:27:49","2024-12-19 20:31:58","2024-12-19 19:48:23","naromero77amd",NULL,NULL,"https://github.com/pytorch/pytorch/pull/143507",1
"153","2746588868","2746588868","143461","Fix torch._refs.tensor error with empty list","Fixes #143216

**Test Result**

**Before**

```python
>>> import torch
>>> torch._refs.tensor([]) 
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/home/zong/code/pytorch/torch/_refs/__init__.py"", line 6614, in tensor
    new_tensor = _internal_new_from_data(
                 ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/zong/code/pytorch/torch/_refs/__init__.py"", line 6596, in _internal_new_from_data
    tensor = _recursive_build(inferred_scalar_type, data)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/zong/code/pytorch/torch/_refs/__init__.py"", line 6545, in _recursive_build
    return torch.stack([_recursive_build(scalarType, item) for item in seq])
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: stack expects a non-empty TensorList

```

**After**

```python
>>> torch._refs.tensor([]) 
tensor([])
>>> torch._refs.tensor([], device='cuda') 
tensor([], device='cuda:0')
```

```bash
$ pytest test/test_tensor_creation_ops.py -k test_refs_tensor
```

![image](https://github.com/user-attachments/assets/5be4c17a-bea6-4b7b-bec1-b4fcb417a8cd)

```bash
$ lintrunner
```
![image](https://github.com/user-attachments/assets/e8f88f41-78ac-4337-b53f-2e524de2bec0)

cc @ezyang @albanD","closed","Refatoração","{triaged,""open source"",Merged,ciflow/trunk,""topic: not user facing""}",10,"2024-12-18 02:31:38","2025-01-08 01:30:06","2025-01-08 01:29:04","zeshengzong",NULL,NULL,"https://github.com/pytorch/pytorch/pull/143461",21
"159","2627021622","2627021622","139396","[orm] fix live_memory computation in lpmf algorithm","Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #139396



cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @ColinPeppler @amjames @desertfire @chauhang @aakhundov","closed","Refatoração","{Merged,ciflow/trunk,""topic: not user facing"",""module: inductor"",ciflow/inductor}",4,"2024-10-31 14:36:16","2024-12-01 02:20:20","2024-10-31 23:45:33","xuanzhang816",NULL,NULL,"https://github.com/pytorch/pytorch/pull/139396",0
"160","2626797879","2626797879","139390","[MPS] Add support for bf16 autocast","This PR adds support for bf16 autocast. Most of the code and ideas are copied from #99272.

Most of the heavy lifting was done by AI.

Fixes #139386


cc @mcarilli @ptrblck @leslie-fang-intel @jgong5","closed","Refatoração","{triaged,""open source"",""module: amp (automated mixed precision)"",Merged,ciflow/trunk,""release notes: mps""}",4,"2024-10-31 13:00:25","2024-12-16 15:20:32","2024-11-20 19:52:31","hvaara",NULL,NULL,"https://github.com/pytorch/pytorch/pull/139390",20
"161","2663593784","2663593784","140863","Add prepare_obs_or_fq_callback to quantizer","Test Plan: CI.

Differential Revision: D65982003","closed","Refatoração","{fb-exported,Merged,ciflow/trunk,""release notes: quantization""}",8,"2024-11-16 01:40:19","2024-11-19 01:14:43","2024-11-19 01:13:41","sxu",NULL,NULL,"https://github.com/pytorch/pytorch/pull/140863",3
"162","2663559715","2663559715","140861","set CUB_VERSION to 200001 for USE_ROCM","Summary:
currently, CUB_VERSION is 0 for USE_ROCM
CUB_VERSION is used for determine whether to use advanced cub APIs for some implementation.

Test Plan:
`buck2 build --flagfile fbsource//arvr/mode/win/vs2022/cpp20/cuda12_5/dev --flagfile fbsource//arvr/mode/cuda/rtx30 fbsource//arvr/libraries/eye/apollo_visualizer:unit_test_apollo_hu_module_capability`

`buck2 build --flagfile fbcode//mode/amd-gpu fbcode//aiplatform/modelstore/checkpointing/pyper:tensor_save_load_utils`

Differential Revision: D63054638




cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd","closed","Refatoração","{""module: rocm"",fb-exported,Merged,ciflow/trunk,""release notes: cuda"",ciflow/rocm}",9,"2024-11-16 00:45:32","2024-12-10 02:29:53","2024-12-10 02:28:50","wangzhenict",NULL,NULL,"https://github.com/pytorch/pytorch/pull/140861",24
"163","2663538375","2663538375","140859","[Test clean monitor] DO NOT REVIEW",NULL,"closed","Refatoração","{""module: rocm"",""topic: not user facing""}",1,"2024-11-16 00:17:40","2024-11-26 17:33:59","2024-11-26 17:33:59","yangw-dev",NULL,NULL,"https://github.com/pytorch/pytorch/pull/140859",10
"164","2663500722","2663500722","140857","[Utilization Monitor] input to disable utilization monitor","# Overview
Currently monitor.py produces error only result, this pr introduct disable-monitor option to all *-test.yml. We also like to explore how the monitor code affect benchmark results.

# next steps
- fix the monitor.py
- enable non-benchmark tests with monitor
- investigate benchmark test behavior with monitor background job




cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd","closed","Refatoração","{""module: rocm"",Merged,ciflow/trunk,""topic: not user facing""}",4,"2024-11-15 23:48:35","2024-11-18 23:27:08","2024-11-18 23:26:06","yangw-dev",NULL,NULL,"https://github.com/pytorch/pytorch/pull/140857",3
"165","2663482592","2663482592","140856","[ROCm] port CK rowwise F8 from fbgemm","This ports (copies) FBGEMM's implementation from @jwfromm.

https://github.com/pytorch/FBGEMM/tree/main/fbgemm_gpu/experimental/gen_ai/src/quantize/ck_extensions/fp8_rowwise

cc @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd @yanbing-j @vkuzo @albanD @kadeng @penguinwu","closed","Refatoração","{""module: rocm"",triaged,""open source"",Merged,Reverted,ciflow/trunk,""release notes: nn"",skip-pr-sanity-checks,rocm,""rocm priority"",""module: float8"",ciflow/rocm,ci-no-td}",24,"2024-11-15 23:35:17","2025-01-02 16:21:54","2025-01-02 16:21:54","jeffdaily",NULL,NULL,"https://github.com/pytorch/pytorch/pull/140856",48
"166","2648895831","2648895831","140259","[ROCm] Correct numerical issues in layer norm backwards kernel","It was raised that the backwards layer norm on AMD was slightly off the accuracy of the equivalent NVIDIA implementation.

On AMD we call into a helper kernel `cuLoadWriteStridedInputs` which processes strided input and accumulates the partial gradients into shared memory.

In this kernel (https://github.com/pytorch/pytorch/pull/87635) we truncated `mean` and `rstd` from T_ACC type to T which causes numerical issues in the warp buffers created in this kernel. This PR will use the correct accumulator type for mean and rstd.

Note: Only AMD call into this call stack for backwards layer norm, so this was not an issue for NV.

cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @hongxiayang @naromero77amd","closed","Refatoração","{""module: rocm"",""open source"",Merged,ciflow/trunk,""release notes: cuda"",""rocm priority"",ciflow/rocm}",4,"2024-11-11 10:33:01","2024-11-11 20:45:24","2024-11-11 20:44:20","jataylo",NULL,NULL,"https://github.com/pytorch/pytorch/pull/140259",0
"167","2630301924","2630301924","139546","debug","Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #139546
* #139227","closed","Refatoração","{""topic: not user facing""}",1,"2024-11-02 07:58:07","2024-12-03 02:12:32","2024-11-02 09:12:29","yifuwang",NULL,NULL,"https://github.com/pytorch/pytorch/pull/139546",0
"168","2630282092","2630282092","139545","[c10d] Remove dead Dynamo marker","Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #139545

Per discussion with @anijain2305, `dynamo_unsupported_distributed_c10d_ops` is not referenced anywhere.
Removing this dead code.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @c-p-i-o","closed","Refatoração","{""oncall: distributed"",Merged,ciflow/trunk,""release notes: distributed (c10d)""}",3,"2024-11-02 07:25:52","2024-12-03 02:12:09","2024-11-03 00:40:29","kwen2501",NULL,NULL,"https://github.com/pytorch/pytorch/pull/139545",1
